Sidebar item,Item key,Name,Raw key,User value,Unit
Demand,International transport,Mobility growth,bunkers_useful_demand_ships,,%
Costs & efficiencies,Flexibility,Electricity storage,capacity_costs_energy_flexibility_flow_batteries_electricity,,%
Demand,Agriculture energy demand,Heat from local CHPs,capacity_of_agriculture_chp_engine_biogas,,MW
Demand,Agriculture energy demand,Heat from local CHPs,capacity_of_agriculture_chp_engine_network_gas_dispatchable,,MW
Demand,Agriculture energy demand,Heat from local CHPs,capacity_of_agriculture_chp_engine_network_gas_must_run,,MW
Demand,Agriculture energy demand,Heat from local CHPs,capacity_of_agriculture_chp_wood_pellets,,MW
Demand,Agriculture energy demand,Heat,capacity_of_agriculture_flexibility_p2h_electricity,,MW
Supply,Renewable electricity,Solar power,capacity_of_buildings_solar_pv_solar_radiation,,MW
Supply,Renewable electricity,Solar power,capacity_of_energy_battery_solar_pv_solar_radiation,,MW
Supply,Renewable electricity,Wind turbines,capacity_of_energy_battery_wind_turbine_inland,,MW
Supply,Electricity,Gas plants,capacity_of_energy_chp_combined_cycle_network_gas,,MW
Supply,Renewable electricity,Biomass plants,capacity_of_energy_chp_local_engine_biogas,,MW
Supply,Electricity,Gas plants,capacity_of_energy_chp_local_engine_network_gas,,MW
Supply,Renewable electricity,Biomass plants,capacity_of_energy_chp_local_wood_pellets_dispatchable,,MW
Supply,Renewable electricity,Biomass plants,capacity_of_energy_chp_local_wood_pellets_must_run,,MW
Supply,Renewable electricity,Waste power,capacity_of_energy_chp_supercritical_waste_mix,,MW
Supply,Electricity,Coal plants,capacity_of_energy_chp_ultra_supercritical_coal,,MW
Supply,Electricity,Coal plants,capacity_of_energy_chp_ultra_supercritical_cofiring_coal,,MW
Flexibility,Electricity storage,Flow batteries,capacity_of_energy_flexibility_flow_batteries_electricity,,MW
Flexibility,Electricity storage,Underground pumped hydro storage,capacity_of_energy_flexibility_hv_opac_electricity,,MW
Flexibility,Electricity storage,Large-scale batteries,capacity_of_energy_flexibility_mv_batteries_electricity,,MW
Supply,High-temperature (HT) district heating,Sources,capacity_of_energy_heat_boiler_ht_electricity,,MW
Supply,Low-temperature (LT) district heating,Sources,capacity_of_energy_heat_boiler_lt_electricity,,MW
Supply,Medium-temperature (MT) district heating,Sources,capacity_of_energy_heat_boiler_mt_electricity,,MW
Supply,High-temperature (HT) district heating,Sources,capacity_of_energy_heat_burner_ht_hydrogen,,MW
Supply,High-temperature (HT) district heating,Sources,capacity_of_energy_heat_burner_ht_network_gas,,MW
Supply,High-temperature (HT) district heating,Sources,capacity_of_energy_heat_burner_ht_waste_mix,,MW
Supply,High-temperature (HT) district heating,Sources,capacity_of_energy_heat_burner_ht_wood_pellets,,MW
Supply,Low-temperature (LT) district heating,Sources,capacity_of_energy_heat_burner_lt_hydrogen,,MW
Supply,Medium-temperature (MT) district heating,Sources,capacity_of_energy_heat_burner_mt_hydrogen,,MW
Supply,Medium-temperature (MT) district heating,Sources,capacity_of_energy_heat_burner_mt_network_gas,,MW
Supply,Medium-temperature (MT) district heating,Sources,capacity_of_energy_heat_burner_mt_waste_mix,,MW
Supply,Medium-temperature (MT) district heating,Sources,capacity_of_energy_heat_burner_mt_wood_pellets,,MW
Flexibility,Electricity conversion,Conversion to heat for district heating,capacity_of_energy_heat_flexibility_p2h_boiler_electricity,,MW
Flexibility,Electricity conversion,Conversion to heat for district heating,capacity_of_energy_heat_flexibility_p2h_heatpump_electricity,,MW
Supply,Low-temperature (LT) district heating,Sources,capacity_of_energy_heat_heatpump_drink_water_water_ts_lt_electricity,,MW
Supply,Medium-temperature (MT) district heating,Sources,capacity_of_energy_heat_heatpump_drink_water_water_ts_mt_electricity,,MW
Supply,Low-temperature (LT) district heating,Sources,capacity_of_energy_heat_heatpump_surface_water_water_ts_lt_electricity,,MW
Supply,Medium-temperature (MT) district heating,Sources,capacity_of_energy_heat_heatpump_surface_water_water_ts_mt_electricity,,MW
Supply,Low-temperature (LT) district heating,Sources,capacity_of_energy_heat_heatpump_waste_water_water_ts_lt_electricity,,MW
Supply,Medium-temperature (MT) district heating,Sources,capacity_of_energy_heat_heatpump_waste_water_water_ts_mt_electricity,,MW
Supply,High-temperature (HT) district heating,Sources,capacity_of_energy_heat_heatpump_water_water_ht_electricity,,MW
Supply,Low-temperature (LT) district heating,Sources,capacity_of_energy_heat_heatpump_water_water_lt_electricity,,MW
Supply,Medium-temperature (MT) district heating,Sources,capacity_of_energy_heat_heatpump_water_water_mt_electricity,,MW
Supply,High-temperature (HT) district heating,Sources,capacity_of_energy_heat_solar_ht_solar_thermal,,MW
Supply,Low-temperature (LT) district heating,Sources,capacity_of_energy_heat_solar_lt_solar_thermal,,MW
Supply,Medium-temperature (MT) district heating,Sources,capacity_of_energy_heat_solar_mt_solar_thermal,,MW
Supply,High-temperature (HT) district heating,Sources,capacity_of_energy_heat_well_deep_ht_geothermal,,MW
Supply,Medium-temperature (MT) district heating,Sources,capacity_of_energy_heat_well_deep_mt_geothermal,,MW
Supply,Medium-temperature (MT) district heating,Sources,capacity_of_energy_heat_well_shallow_heatpump_mt_geothermal,,MW
Supply,Low-temperature (LT) district heating,Sources,capacity_of_energy_heat_well_shallow_lt_geothermal,,MW
Supply,Hydrogen carriers and ammonia,Hydrogen production,capacity_of_energy_hydrogen_ammonia_reformer_dispatchable,,MW
Supply,Hydrogen carriers and ammonia,Hydrogen production,capacity_of_energy_hydrogen_ammonia_reformer_must_run,,MW
Supply,Hydrogen carriers and ammonia,Hydrogen production,capacity_of_energy_hydrogen_autothermal_reformer_dispatchable,,MW
Supply,Hydrogen carriers and ammonia,Hydrogen production,capacity_of_energy_hydrogen_autothermal_reformer_must_run,,MW
Supply,Hydrogen carriers and ammonia,Hydrogen production,capacity_of_energy_hydrogen_biomass_gasification,,MW
Flexibility,Electricity conversion,Conversion to hydrogen,capacity_of_energy_hydrogen_flexibility_p2g_electricity,,MW
Supply,Hydrogen carriers and ammonia,Hydrogen production,capacity_of_energy_hydrogen_liquid_hydrogen_regasifier,,MW
Supply,Hydrogen carriers and ammonia,Hydrogen production,capacity_of_energy_hydrogen_lohc_reformer,,MW
Supply,Hydrogen carriers and ammonia,Hydrogen production,capacity_of_energy_hydrogen_solar_pv_solar_radiation,,MW
Supply,Hydrogen carriers and ammonia,Hydrogen production,capacity_of_energy_hydrogen_steam_methane_reformer_dispatchable,,MW
Supply,Hydrogen carriers and ammonia,Hydrogen production,capacity_of_energy_hydrogen_steam_methane_reformer_must_run,,MW
Supply,Hydrogen carriers and ammonia,Hydrogen storage,capacity_of_energy_hydrogen_storage_depleted_gas_field,,hours
Supply,Hydrogen carriers and ammonia,Hydrogen storage,capacity_of_energy_hydrogen_storage_salt_cavern,,hours
Supply,Hydrogen carriers and ammonia,Hydrogen production,capacity_of_energy_hydrogen_wind_turbine_offshore,,MW
Supply,Hydrogen carriers and ammonia,Ammonia production,capacity_of_energy_imported_ammonia_baseload,,MW
Supply,Hydrogen carriers and ammonia,Hydrogen production,capacity_of_energy_imported_hydrogen_baseload,,MW
Supply,Electricity,Coal plants,capacity_of_energy_power_combined_cycle_coal,,MW
Supply,Renewable electricity,Hydrogen plants,capacity_of_energy_power_combined_cycle_hydrogen,,MW
Supply,Electricity,Gas plants,capacity_of_energy_power_combined_cycle_network_gas,,MW
Supply,Electricity,Oil plants,capacity_of_energy_power_engine_diesel,,MW
Supply,Electricity,Gas plants,capacity_of_energy_power_engine_network_gas,,MW
Supply,Renewable electricity,Geothermal,capacity_of_energy_power_geothermal,,MW
Supply,Renewable electricity,Wind turbines,capacity_of_energy_power_hybrid_wind_turbine_offshore,,MW
Supply,Renewable electricity,Hydroelectric power,capacity_of_energy_power_hydro_river,,MW
Supply,Electricity,Nuclear plants,capacity_of_energy_power_nuclear_gen2_uranium_oxide,,MW
Supply,Electricity,Nuclear plants,capacity_of_energy_power_nuclear_gen3_uranium_oxide,,MW
Supply,Electricity,Nuclear plants,capacity_of_energy_power_nuclear_small_modular_reactor_uranium_oxide,,MW
Supply,Renewable electricity,Solar power,capacity_of_energy_power_solar_pv_offshore,,MW
Supply,Renewable electricity,Solar power,capacity_of_energy_power_solar_pv_solar_radiation,,MW
Supply,Electricity,Coal plants,capacity_of_energy_power_supercritical_coal,,MW
Supply,Renewable electricity,Waste power,capacity_of_energy_power_supercritical_waste_mix,,MW
Supply,Renewable electricity,Hydrogen plants,capacity_of_energy_power_turbine_hydrogen,,MW
Supply,Electricity,Gas plants,capacity_of_energy_power_turbine_network_gas,,MW
Supply,Electricity,Coal plants,capacity_of_energy_power_ultra_supercritical_coal,,MW
Supply,Electricity,Coal plants,capacity_of_energy_power_ultra_supercritical_cofiring_coal,,MW
Supply,Electricity,Oil plants,capacity_of_energy_power_ultra_supercritical_crude_oil,,MW
Supply,Electricity,Gas plants,capacity_of_energy_power_ultra_supercritical_network_gas,,MW
Supply,Renewable electricity,Wind turbines,capacity_of_energy_power_wind_turbine_coastal,,MW
Supply,Renewable electricity,Wind turbines,capacity_of_energy_power_wind_turbine_inland,,MW
Supply,Renewable electricity,Wind turbines,capacity_of_energy_power_wind_turbine_offshore,,MW
Supply,Renewable electricity,Biomass plants,capacity_of_energy_power_wood_pellets_dispatchable,,MW
Supply,Renewable electricity,Biomass plants,capacity_of_energy_power_wood_pellets_must_run,,MW
Emissions,Carbon capture utilisation and storage,Utilisation and storage of CO<sub>2</sub>,capacity_of_energy_production_synthetic_kerosene_dispatchable,,MW
Supply,Renewable electricity,Solar power,capacity_of_households_solar_pv_solar_radiation,,MW
Flexibility,Load on electricity network,Demand response - load shifting in industry,capacity_of_industry_chemical_flexibility_load_shifting_electricity,,%
Demand,Industry energy demand,Fertilizers,capacity_of_industry_chemicals_fertilizers_flexibility_p2h_electricity,,MW
Demand,Industry energy demand,Chemicals,capacity_of_industry_chemicals_other_flexibility_p2h_electricity,,MW
Demand,Industry energy demand,Refineries,capacity_of_industry_chemicals_refineries_flexibility_p2h_electricity,,MW
Demand,Industry energy demand,Steam network sources,capacity_of_industry_chp_combined_cycle_gas_power_fuelmix,,MW
Demand,Industry energy demand,Steam network sources,capacity_of_industry_chp_engine_gas_power_fuelmix,,MW
Demand,Industry energy demand,Steam network sources,capacity_of_industry_chp_turbine_gas_power_fuelmix,,MW
Demand,Industry energy demand,Steam network sources,capacity_of_industry_chp_turbine_hydrogen,,MW
Demand,Industry energy demand,Steam network sources,capacity_of_industry_chp_ultra_supercritical_coal,,MW
Demand,Industry energy demand,Steam network sources,capacity_of_industry_chp_wood_pellets,,MW
Demand,Industry energy demand,Steam network sources,capacity_of_industry_heat_burner_coal,,MW
Demand,Industry energy demand,Steam network sources,capacity_of_industry_heat_burner_crude_oil,,MW
Demand,Industry energy demand,Steam network sources,capacity_of_industry_heat_burner_hydrogen,,MW
Demand,Industry energy demand,Steam network sources,capacity_of_industry_heat_well_geothermal,,MW
Flexibility,Load on electricity network,Demand response - load shifting in industry,capacity_of_industry_metal_flexibility_load_shifting_electricity,,%
Flexibility,Load on electricity network,Demand response - load shifting in industry,capacity_of_industry_other_flexibility_load_shifting_electricity,,%
Demand,Industry energy demand,Food,capacity_of_industry_other_food_flexibility_p2h_electricity,,MW
Flexibility,Load on electricity network,Demand response - load shifting in industry,capacity_of_industry_other_ict_flexibility_load_shifting_electricity,,%
Demand,Industry energy demand,Paper,capacity_of_industry_other_paper_flexibility_p2h_electricity,,MW
Emissions,Greenhouse gases,Agriculture,change_in_energetic_emissions_other_ghg_agriculture,,%
Emissions,Greenhouse gases,Built Environment,change_in_energetic_emissions_other_ghg_buildings,,%
Emissions,Greenhouse gases,Industry and Energy,change_in_energetic_emissions_other_ghg_energy,,%
Emissions,Greenhouse gases,Built Environment,change_in_energetic_emissions_other_ghg_households,,%
Emissions,Greenhouse gases,Industry and Energy,change_in_energetic_emissions_other_ghg_industry,,%
Emissions,Greenhouse gases,Transport,change_in_energetic_emissions_other_ghg_transport,,%
Emissions,Greenhouse gases,Indirect emissions,change_in_indirect_emissions_co2,,%
Emissions,Greenhouse gases,Agriculture,change_in_non_energetic_emissions_co2_agriculture_manure,,%
Emissions,Greenhouse gases,Agriculture,change_in_non_energetic_emissions_co2_agriculture_soil_cultivation,,%
Emissions,Greenhouse gases,Industry and Energy,change_in_non_energetic_emissions_co2_chemical_industry,,%
Emissions,Greenhouse gases,Industry and Energy,change_in_non_energetic_emissions_co2_other_industry,,%
Emissions,Greenhouse gases,Industry and Energy,change_in_non_energetic_emissions_co2_waste_management,,%
